taxonomy,,,,,,
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Stramenopila,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,Mallomonas,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Ctenocladaceae,Ctenocladus,circinnatus
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,NA,NA,NA
Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
Fungi,Glomeromycota,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Wojnowiciella,leptocarpi
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Bacillicladium,lobatum
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Monocotyledonae,Poales,Poaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,Spirurida,Gongylonematidae,Gongylonema,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Arthropoda,Insecta,Orthoptera,Acrididae,Eyprepocnemis,plorans
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,Brassicales,Brassicaceae,Sisymbrium,orientale
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Viridiplantae,NA,NA,NA,NA,NA,NA
Metazoa,Chordata,Actinopterygii,Pleuronectiformes,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Metazoa,Arthropoda,Insecta,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,cryptophialidica
Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodosporidiobolus,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,occidentalis
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,sociale
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,mucilaginum
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Lepraria,rigidula
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytriomycetaceae,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,lobatum
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonadaceae_gen_Incertae_sedis,NA
Metazoa,Chordata,Actinopterygii,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Metazoa,Chordata,Actinopterygii,NA,NA,NA,NA
Stramenopila,Ochrophyta,Phaeophyceae,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Spirotrichea,Tintinnida,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Lauriomycetales,Lauriomycetaceae,Lauriomyces,catenatus
Metazoa,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Synurophyceae,Synurales,Synuraceae,Tessellaria,NA
Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,daleae
Metazoa,Nematoda,Chromadorea,Rhabditida,Meloidogynidae,Meloidogyne,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Arthropoda,Insecta,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Metazoa,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,NA,NA
Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Peronospora,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,Geraniales,Geraniaceae,Pelargonium,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,pupula
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonadaceae_gen_Incertae_sedis,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Urotricha,NA
Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,Chordata,Actinopterygii,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Entomophthoromycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Pandora,neoaphidis
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Dinophyta,Dinophyceae,Peridiniales,Pfiesteriaceae,Chimonodinium,lomnickii
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Kondoa,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,vespertilionis
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
Viridiplantae,Marchantiophyta,Jungermanniopsida,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Geranomyces,michiganensis
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,Fabales,Fabaceae,Dicymbe,corymbosa
Metazoa,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Metazoa,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Lobosporangium,transversale
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Metazoa,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,pediforme
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,americae-meridionalis
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Plasmopara,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Metazoa,Chordata,Actinopterygii,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Pezicula,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Helicodictyaceae,Rhexinema,sancta-tomeum
Viridiplantae,Anthophyta,Monocotyledonae,Poales,Poaceae,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,NA,NA
Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Vischeria,helvetica
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,NA,NA
Alveolata,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Glomeromycota,Glomeromycetes,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,pupula
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,lobatum
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
